generation,best,average,overall_best
1,-94.90283285224508,-460.09471208224596,-94.90283285224508
2,-77.11183079190282,-304.8737004496486,-77.11183079190282
3,-53.21992015104287,-195.3704462341024,-53.21992015104287
4,-31.930898598106666,-147.34639269140945,-31.930898598106666
5,-35.300017877488564,-145.05776473501837,-31.930898598106666
6,-7.886235300759493,-115.88383390000176,-7.886235300759493
7,0.3316457750586636,-109.70785277760491,0.3316457750586636
8,71.58585149886844,-106.37884592135228,71.58585149886844
9,89.97534849012968,-90.0125550642169,89.97534849012968
10,36.64447031823204,-101.59975917955873,89.97534849012968
11,88.45441789081889,-84.87829116700249,89.97534849012968
12,50.42172924937584,-85.53414219067855,89.97534849012968
13,141.93534792407416,-81.46668453467969,141.93534792407416
14,114.2716987025703,-46.44604112519803,141.93534792407416
15,167.78214060296528,-52.302512283095695,167.78214060296528
16,148.24896485737992,-62.51450679297672,167.78214060296528
17,150.99819405508245,-49.61771151765639,167.78214060296528
18,151.0153287078421,-19.062879167129747,167.78214060296528
19,218.01727531541388,-28.037974439780164,218.01727531541388
20,179.17551670310561,-32.17779566305011,218.01727531541388
21,178.58790122935554,-6.491946378883001,218.01727531541388
22,184.42324563168478,-11.659215477739725,218.01727531541388
23,198.39533739456851,2.993104658042819,218.01727531541388
24,211.04092863934176,2.600808712348427,218.01727531541388
25,235.9364472370884,14.099163387665879,235.9364472370884
26,224.66840661567397,20.548254519209376,235.9364472370884
27,243.08254633521452,10.059813555612598,243.08254633521452
28,210.2806899365798,30.758789966490127,243.08254633521452
29,216.71736440221997,26.22795250993072,243.08254633521452
30,237.9680323503741,30.27676994131163,243.08254633521452
31,219.41083567472361,52.82347704291805,243.08254633521452
32,255.77309942777651,28.41105301455946,255.77309942777651
33,246.68779865474545,27.334963665065406,255.77309942777651
34,236.34180828804386,36.472655552242124,255.77309942777651
35,237.44527652141807,26.984813430296512,255.77309942777651
36,257.9156192518773,20.498043315055583,257.9156192518773
