generation,best,average,overall_best
1,-121.46743907986388,-523.0611941824884,-121.46743907986388
2,-97.54291600212753,-377.0461488656972,-97.54291600212753
3,-83.2150524108848,-202.3821503227782,-83.2150524108848
4,-90.15047348465376,-135.4835096558331,-83.2150524108848
5,-79.59924154125926,-131.57567705744887,-79.59924154125926
6,-67.87343080809188,-122.19492987581789,-67.87343080809188
7,-60.82364559685777,-134.09214034939157,-60.82364559685777
8,-63.251654405085546,-115.03185332210924,-60.82364559685777
9,-54.1917285415066,-108.74556049296734,-54.1917285415066
10,-33.237810480398856,-103.70999150152048,-33.237810480398856
11,-42.70739969158509,-102.63391194426744,-33.237810480398856
12,-41.36604369276065,-92.2433564165426,-33.237810480398856
13,-40.81174075789428,-88.07554589810809,-33.237810480398856
14,-28.414171348831736,-87.98295669166173,-28.414171348831736
15,-3.1296994587816203,-84.77926385444829,-3.1296994587816203
16,-15.20404627918029,-87.27017871619071,-3.1296994587816203
17,-16.39884146531032,-81.30605098967656,-3.1296994587816203
18,-33.40991646147338,-80.16624963201595,-3.1296994587816203
19,-15.402623543392789,-80.19996672721197,-3.1296994587816203
20,-6.970194189719125,-78.65333763799022,-3.1296994587816203
21,48.67973661823741,-78.98932425562721,48.67973661823741
22,-6.178544804030355,-78.45572799990869,48.67973661823741
23,35.85578521012538,-75.14466578486663,48.67973661823741
24,7.631542110828988,-71.35318714009284,48.67973661823741
25,14.340499559266771,-76.87759154148488,48.67973661823741
26,28.89040776575667,-68.18208344032297,48.67973661823741
27,28.407855252954153,-69.18458636135054,48.67973661823741
28,-10.209697499343944,-69.67506483858381,48.67973661823741
29,46.348934736204406,-59.5872599700662,48.67973661823741
30,45.47503854728283,-66.88635498926156,48.67973661823741
31,42.64120465086281,-67.03577678071554,48.67973661823741
32,21.458523974107027,-65.67855184475698,48.67973661823741
33,29.8358936720406,-60.4948649059601,48.67973661823741
34,48.11963786126923,-72.11867807923282,48.67973661823741
35,46.00611013617181,-66.50595068395634,48.67973661823741
36,24.7570149892167,-73.24292128227286,48.67973661823741
37,29.635879929777293,-70.14086761810783,48.67973661823741
38,11.427614526791805,-65.68295404178922,48.67973661823741
39,29.069585244415627,-66.27228450002505,48.67973661823741
40,36.00510855409591,-68.99569066186274,48.67973661823741
41,56.614638835526286,-66.54079058319756,56.614638835526286
42,45.924319057843526,-69.547501849633,56.614638835526286
43,79.10609226271546,-62.7530301694652,79.10609226271546
44,73.73693371333407,-55.311506403364774,79.10609226271546
45,34.5981246730089,-58.32416794394087,79.10609226271546
46,43.994410988187624,-65.75375736894354,79.10609226271546
47,35.92761471857909,-55.84822683876555,79.10609226271546
48,71.67238410975008,-56.08039950185094,79.10609226271546
49,53.28722533640742,-51.012556240810135,79.10609226271546
50,54.55820172781567,-61.642884011837495,79.10609226271546
51,58.57054409464335,-56.82435255764183,79.10609226271546
52,20.796452640332568,-64.43413619440979,79.10609226271546
53,47.72309643519469,-61.481941089351075,79.10609226271546
54,55.94035445842394,-61.25738486272517,79.10609226271546
55,62.884099682872225,-57.22802166672259,79.10609226271546
56,44.8909506964805,-55.20677686782044,79.10609226271546
57,41.39372259414541,-58.710015271734335,79.10609226271546
58,67.20918448618959,-57.47319528670381,79.10609226271546
59,88.11486063786762,-55.27005545695918,88.11486063786762
60,66.69116308351195,-46.3535679570426,88.11486063786762
61,56.83788593827296,-51.517370920506146,88.11486063786762
62,50.92266536512149,-54.733782496884466,88.11486063786762
63,51.33593087520503,-47.66195874654174,88.11486063786762
64,77.52204427833811,-49.84817063058848,88.11486063786762
65,75.31397322696031,-49.947207107212215,88.11486063786762
66,85.74704577419466,-49.934775797940404,88.11486063786762
67,74.70619104674559,-42.98853625346094,88.11486063786762
68,33.293063407076566,-49.426709599394236,88.11486063786762
69,89.7184732727472,-53.58499583749559,89.7184732727472
70,64.43444147667392,-51.92640242710708,89.7184732727472
71,98.08586438956296,-46.68295685355129,98.08586438956296
72,81.9600330827494,-46.76245022094278,98.08586438956296
73,80.11936135782494,-52.08554133122928,98.08586438956296
74,28.780442473294237,-57.71599016701332,98.08586438956296
75,55.2902541554588,-48.900705701518255,98.08586438956296
76,99.88786175280957,-40.701585039250844,99.88786175280957
77,109.09774245725382,-35.74413697683503,109.09774245725382
78,63.74284625082447,-45.27887531160556,109.09774245725382
79,57.538458777689186,-47.334619790225986,109.09774245725382
80,77.64917404150509,-43.613828525247264,109.09774245725382
81,74.4436871198396,-43.4577925341431,109.09774245725382
82,89.90998338957442,-44.284261027836365,109.09774245725382
83,34.417106092171366,-52.92971058688386,109.09774245725382
84,81.04768469935141,-44.80605126325077,109.09774245725382
85,108.93003560512645,-41.72368934303382,109.09774245725382
86,104.94613757138953,-40.42087208382858,109.09774245725382
87,77.82291304228394,-35.667864677661875,109.09774245725382
88,72.26870921804405,-32.01389690973895,109.09774245725382
89,92.304329278359,-28.447690701931723,109.09774245725382
90,94.72359450399576,-28.640896823752716,109.09774245725382
91,135.3751376849395,-31.40851884540003,135.3751376849395
92,80.32317797476685,-42.32495600527012,135.3751376849395
93,110.10943420678072,-41.73469507364088,135.3751376849395
94,73.84608889030798,-44.98316588637269,135.3751376849395
95,114.99988300121056,-32.35684590404464,135.3751376849395
96,84.8371803192135,-37.78953844886034,135.3751376849395
97,114.99725374282943,-27.89874409440197,135.3751376849395
98,91.30735529592951,-22.95844541435868,135.3751376849395
99,103.1595325510228,-27.298682517161666,135.3751376849395
100,99.08800629521127,-33.19043383653393,135.3751376849395
101,187.30472556059337,-32.419511337764966,187.30472556059337
102,53.91333273354921,-31.25084164042531,187.30472556059337
103,175.9706810313476,-28.512272737889976,187.30472556059337
104,109.13297388596204,-28.667220457994407,187.30472556059337
105,110.12049909172299,-19.606750960308567,187.30472556059337
106,146.21607016819644,-25.36676975405692,187.30472556059337
107,97.9177295720706,-31.205103848326118,187.30472556059337
108,85.65550829430256,-31.234015691646515,187.30472556059337
109,120.75074648982009,-24.037788506365086,187.30472556059337
110,129.0122670010269,-29.21622132338072,187.30472556059337
111,73.5222464095575,-30.04765007726186,187.30472556059337
112,97.20434643793287,-32.8716334213463,187.30472556059337
113,144.7315154832268,-29.93554198540188,187.30472556059337
114,97.78698449180874,-32.98351346028472,187.30472556059337
115,103.19077228128745,-27.10086303535393,187.30472556059337
116,121.03604400415085,-17.2880116086951,187.30472556059337
117,118.15380700091336,-22.496793664995753,187.30472556059337
118,100.70919277508727,-17.506085389227305,187.30472556059337
119,94.30456997929014,-16.722168916127103,187.30472556059337
120,119.55886933344729,-16.645974374425677,187.30472556059337
121,92.39963994167485,-18.166241188442964,187.30472556059337
122,134.10850153058777,-14.454600292545665,187.30472556059337
123,119.06772306027665,-20.50688702863624,187.30472556059337
124,100.64580687989546,-19.13900635341715,187.30472556059337
125,73.78733941014723,-20.21671875209965,187.30472556059337
126,151.97849030462243,-18.49448628915061,187.30472556059337
127,111.86642724701781,-30.151832722303944,187.30472556059337
128,135.1334732320118,-13.501876928693468,187.30472556059337
129,119.15870903521727,-19.14727123551056,187.30472556059337
130,58.81640819853099,-27.417092221887575,187.30472556059337
131,112.75009652299855,-29.46235303556198,187.30472556059337
132,141.29036696157073,-23.02202638067354,187.30472556059337
133,93.01866813330328,-27.630221348025657,187.30472556059337
134,101.2733454257022,-22.761911106470603,187.30472556059337
135,112.26485141783185,-20.18990448553061,187.30472556059337
136,94.07781476643838,-24.97179466519394,187.30472556059337
137,88.55669761133692,-21.62218692708445,187.30472556059337
138,140.9952932626028,-22.13068572904644,187.30472556059337
139,85.26662000941083,-25.044751477779087,187.30472556059337
140,84.78809395582941,-15.338398562617112,187.30472556059337
141,83.58931452259368,-21.79653568918698,187.30472556059337
142,96.41597373773537,-12.720800183966103,187.30472556059337
143,133.74966895421727,-11.371252295237818,187.30472556059337
144,83.16744776538171,-21.365165604380927,187.30472556059337
145,101.65674661395039,-12.247803762647314,187.30472556059337
146,141.44400441393682,-8.861128911288857,187.30472556059337
147,107.83497222438936,-15.688215655189222,187.30472556059337
148,130.09616049437963,-16.969954445009225,187.30472556059337
149,169.40257132588795,-9.0264091978341,187.30472556059337
150,83.81684263847316,-13.482524343400476,187.30472556059337
