generation,best,average,overall_best
1,-79.00649678268523,-469.2042745221216,-79.00649678268523
2,-71.74510540162132,-284.6017112564172,-71.74510540162132
3,-34.00516136053957,-166.54103326535486,-34.00516136053957
4,-49.95948361845087,-117.79724040052356,-34.00516136053957
5,-48.55531072878386,-100.56812086365268,-34.00516136053957
6,-10.117005055393724,-85.90689901325698,-10.117005055393724
7,-19.412630781170446,-81.3219487464426,-10.117005055393724
8,6.632118050547558,-81.06383728389824,6.632118050547558
9,-3.2022110778532658,-74.52472981715358,6.632118050547558
10,4.829098150634854,-68.85797084909206,6.632118050547558
11,20.41959400936205,-60.68656527662306,20.41959400936205
12,35.93134645567517,-57.4568104995557,35.93134645567517
13,65.02965122314927,-63.230081214775545,65.02965122314927
14,89.54679347583459,-63.880419959834924,89.54679347583459
15,57.075887554571054,-74.73929424583984,89.54679347583459
16,56.4035758268986,-68.5274885354237,89.54679347583459
17,43.30816981251802,-57.35534637221611,89.54679347583459
18,62.74051522101839,-44.435255869428886,89.54679347583459
19,78.83903776490976,-49.137508478523095,89.54679347583459
20,63.40468799284433,-41.94529010591992,89.54679347583459
21,98.91757197196154,-39.175381143105575,98.91757197196154
22,89.52202492225491,-37.5672165139849,98.91757197196154
23,125.63539340174214,-29.815174450867325,125.63539340174214
24,110.18888989246571,-41.677653877805724,125.63539340174214
25,108.40382978603984,-37.723221728005335,125.63539340174214
26,95.52241548045569,-24.231191571061217,125.63539340174214
27,113.3289131874208,-21.33965538605834,125.63539340174214
28,111.22767609891523,-39.158347661565855,125.63539340174214
29,179.92365672455406,-18.73733566827909,179.92365672455406
30,157.11664397670518,-31.39220533559827,179.92365672455406
31,81.90386502177026,-22.7946090521202,179.92365672455406
32,160.64162759052482,-14.499165452245341,179.92365672455406
33,104.95188982022137,-14.53275382055061,179.92365672455406
34,147.34174559877155,-13.77951516220645,179.92365672455406
35,127.56672505681979,-12.752433629108664,179.92365672455406
36,101.1428357467939,-13.62493432343802,179.92365672455406
37,139.76503095073494,-13.340589478254165,179.92365672455406
38,160.39954658541234,-13.925309914853674,179.92365672455406
39,167.88676265095614,-9.776650641238328,179.92365672455406
40,190.5702003097562,-7.387234690609102,190.5702003097562
41,105.33970698890016,-4.695588174284251,190.5702003097562
42,143.71643865881566,-1.6705475216905583,190.5702003097562
43,104.56911306577129,1.371559053240277,190.5702003097562
44,182.7460879546839,-0.7913313490767755,190.5702003097562
45,160.92488409854815,8.280496349045618,190.5702003097562
46,135.6760606128003,9.494084574260413,190.5702003097562
47,159.47829800181694,18.42477410465273,190.5702003097562
48,161.21922124498704,12.26957117025281,190.5702003097562
49,111.22415130832982,21.373245272611474,190.5702003097562
50,123.79521717997459,16.95143923675963,190.5702003097562
51,178.2985135599683,19.73917936979225,190.5702003097562
52,171.69441390381928,26.79230910941742,190.5702003097562
53,141.62111606599944,20.276678624480375,190.5702003097562
54,197.8151425457424,43.71363982295605,197.8151425457424
55,202.2543623469856,26.102883925927863,202.2543623469856
56,163.48764601928843,22.089623200607875,202.2543623469856
57,169.4609507301863,31.78846923401413,202.2543623469856
58,142.6383626361631,25.100559178264476,202.2543623469856
59,206.4723188086226,38.936709764144865,206.4723188086226
60,178.45711897408282,24.78873942004124,206.4723188086226
61,213.01414225844388,36.526121226081464,213.01414225844388
62,177.69757417848962,25.094315237619075,213.01414225844388
63,208.1420289778734,40.59273547791707,213.01414225844388
64,172.42907240477456,39.85791885912826,213.01414225844388
65,190.8406976480895,42.2134034182668,213.01414225844388
66,174.35041377157842,53.09174436968176,213.01414225844388
67,198.34691776271126,61.45715784038496,213.01414225844388
68,207.49134862494708,57.65061446006197,213.01414225844388
69,216.72564076925514,67.77512327377671,216.72564076925514
70,187.48163280927213,68.78504759527793,216.72564076925514
71,216.16425190533852,65.12354127709662,216.72564076925514
72,187.17182998484336,69.99228607854464,216.72564076925514
73,236.2924581493384,77.76982256548737,236.2924581493384
74,178.78514202627116,59.41010082203355,236.2924581493384
75,180.5858618729413,65.23892345280424,236.2924581493384
76,195.83484256919226,73.30015045993603,236.2924581493384
77,190.6984748059831,59.23070602990207,236.2924581493384
78,197.9093177965764,74.36979587579732,236.2924581493384
79,181.41270380293378,70.844842240642,236.2924581493384
80,185.63189207886595,70.01615959397472,236.2924581493384
81,234.85807907561974,76.4620991814224,236.2924581493384
82,218.23612470967683,81.20013691091194,236.2924581493384
83,215.54651971770392,84.4199188735809,236.2924581493384
84,200.18785138297358,81.56019837381997,236.2924581493384
85,208.03811446012574,73.86509325901721,236.2924581493384
86,191.1411028093621,74.0301236772768,236.2924581493384
87,182.84662122783325,74.0237096403465,236.2924581493384
88,184.9365100528815,75.27366241220825,236.2924581493384
89,210.42899309043096,87.91013901676624,236.2924581493384
90,185.3159252459423,75.26873071106982,236.2924581493384
91,242.78886975269938,86.48917363243214,242.78886975269938
92,206.10357810778842,76.30774156032021,242.78886975269938
93,232.82013700564215,100.8827242908197,242.78886975269938
94,225.17475219949924,91.70817499320174,242.78886975269938
95,255.4161159654581,89.44562192421652,255.4161159654581
96,223.5874060727143,76.89165936743142,255.4161159654581
97,225.28463811815428,94.95857343780243,255.4161159654581
98,238.7304438595505,97.94499606153653,255.4161159654581
99,227.7485883832691,98.03116176303887,255.4161159654581
100,219.4647539025278,101.70983788334397,255.4161159654581
101,213.6069696579844,107.34276231740532,255.4161159654581
102,237.15362474118302,103.6456073035529,255.4161159654581
103,233.67051340574298,108.89171939112016,255.4161159654581
104,216.56280696978502,110.46533789479611,255.4161159654581
105,246.1582216502781,110.25603670451679,255.4161159654581
106,220.04155898170575,123.62244041872013,255.4161159654581
107,228.52567472676802,121.67911400773365,255.4161159654581
108,250.88467328530857,139.60137059548342,255.4161159654581
109,239.51236966438324,134.5431146249554,255.4161159654581
110,262.4613939095231,132.86949790222997,262.4613939095231
111,261.4070226258003,138.4942230014551,262.4613939095231
112,266.4818095137217,138.24853802001823,266.4818095137217
113,249.6782606863,134.12946128755507,266.4818095137217
114,258.43338744364235,141.28060067534523,266.4818095137217
115,257.7355720790488,135.6707530161369,266.4818095137217
116,269.1663872477179,145.65054718513764,269.1663872477179
117,261.2692720205865,159.25068716213008,269.1663872477179
118,265.9699606266443,160.0155069971209,269.1663872477179
119,260.3829183098712,159.25297732479729,269.1663872477179
120,267.28178857612414,162.66657899691333,269.1663872477179
121,263.07078876658176,171.46539471060132,269.1663872477179
122,257.9512056270992,157.2106879948886,269.1663872477179
123,264.44143248892345,157.21300865752104,269.1663872477179
124,253.50295515405793,158.32150371483593,269.1663872477179
125,255.42481355104533,160.2351509658639,269.1663872477179
126,267.042084451459,163.2820174110645,269.1663872477179
127,266.74943021765154,167.3553731685331,269.1663872477179
128,265.8241039983966,165.5741602019252,269.1663872477179
129,256.328130914193,156.70664364747378,269.1663872477179
130,273.67912604513845,166.13643867584756,273.67912604513845
131,272.86869957932765,164.74508295835648,273.67912604513845
132,267.6256560202395,180.77073967358552,273.67912604513845
133,268.87422188471385,177.47626451893,273.67912604513845
134,271.1602426407135,189.0550682960519,273.67912604513845
135,263.9633766970707,188.4651126535481,273.67912604513845
136,262.4031566542002,188.79578122929405,273.67912604513845
137,269.48930022786715,197.0216817905979,273.67912604513845
138,278.00859289341406,187.02829538838168,278.00859289341406
139,277.8344912571155,195.93403761784145,278.00859289341406
140,273.3095745987224,204.00050722056156,278.00859289341406
141,274.2292724897264,198.87490172283367,278.00859289341406
142,278.9937094176904,205.83677588031384,278.9937094176904
143,273.0804836192611,204.4466883985602,278.9937094176904
144,276.14685027589246,197.0326291825915,278.9937094176904
145,279.2590148832415,215.12115760247528,279.2590148832415
