generation,best,average,overall_best
66,-48.048749334938904,-84.91549462946651,1.5069053679930549
67,-18.944912868162838,-86.31261631593779,1.5069053679930549
68,-47.00381520040544,-85.55760705157275,1.5069053679930549
69,-39.32342208503493,-83.15715376011842,1.5069053679930549
70,-13.79430404522455,-85.19292285912681,1.5069053679930549
71,-50.84782539205716,-86.14711389212393,1.5069053679930549
72,-48.99240181604123,-86.85653165299372,1.5069053679930549
73,-42.12622314514795,-84.67624534083774,1.5069053679930549
74,-45.106364732654,-87.20504353213028,1.5069053679930549
75,-23.388146592417158,-87.9026431298493,1.5069053679930549
76,-38.95166935801084,-85.06095488488582,1.5069053679930549
77,-32.296584917026756,-83.40275123841404,1.5069053679930549
78,-31.84317067692158,-83.55656593785709,1.5069053679930549
79,-44.74159920839338,-83.06148376245963,1.5069053679930549
80,-41.368311746536854,-84.42979517824772,1.5069053679930549
81,-38.314283012347,-87.1616134693236,1.5069053679930549
82,-54.22878231454238,-87.60725797125968,1.5069053679930549
83,-42.4031241184981,-86.34952297186733,1.5069053679930549
84,-35.882479462298434,-88.99610092243562,1.5069053679930549
85,-50.11929770094116,-86.9904828358331,1.5069053679930549
86,-44.51040039454832,-84.70500070353202,1.5069053679930549
87,-39.44579627844634,-83.22737200702399,1.5069053679930549
88,-41.488056988682786,-85.43076817162269,1.5069053679930549
89,-43.281516020039064,-86.79986048305356,1.5069053679930549
90,-42.465272979236005,-85.09130482358087,1.5069053679930549
91,-46.92397760405413,-88.07232760298162,1.5069053679930549
92,-47.60992007187647,-86.15925890439262,1.5069053679930549
93,-47.39234733003641,-82.55218858674684,1.5069053679930549
94,-41.734373208435656,-83.71991371905058,1.5069053679930549
95,-47.539321596838384,-87.02857372616154,1.5069053679930549
96,-37.20684139065583,-85.37516932781844,1.5069053679930549
97,-12.863764001846812,-80.50050583756087,1.5069053679930549
98,-45.40013909352439,-86.39040782742775,1.5069053679930549
99,-43.456275933664,-82.39827285869804,1.5069053679930549
100,-45.26713241496829,-88.05858481099071,1.5069053679930549
101,-38.960913135543635,-87.03779913813705,1.5069053679930549
102,-49.72808296169582,-88.30557853359497,1.5069053679930549
103,-40.08575838623467,-88.6113117459615,1.5069053679930549
104,-45.13879898929261,-84.94862702250958,1.5069053679930549
105,-27.58482787261268,-83.7570923712703,1.5069053679930549
106,-26.115625515868835,-82.28856802915423,1.5069053679930549
107,-31.08904457776088,-82.83347522720521,1.5069053679930549
108,-37.513800081996116,-83.36139319350818,1.5069053679930549
109,-33.787316934457834,-84.11169088547203,1.5069053679930549
110,-25.695206021003713,-83.96998173528937,1.5069053679930549
